-0.04682030 0.25019453 0.24854633 0.29808085 0.13969967 -0.25685858 -0.04723374 -0.56862946 0.00030170 -0.19706567 0.14023051 0.29301933 0.27712426 0.17840952 0.18891658 -0.27914259 0.02710313 -0.47543114 0.13341169 0.14283302
-0.43433754 0.30653815 -0.01849939 0.24178900 0.39418274 0.15874547 -0.50567878 -0.34192225 -0.21778927 0.36997839 -0.34966222 -0.01069416 0.13951084 0.19158529 0.30647799 -0.03727574 -0.43668288 -0.07631131 0.05602236 0.45566063
-0.45701960 -0.26922977 0.42470381 -0.48911285 -0.28879394 0.13831542 -0.11122568 -0.45688581 0.45833653 0.23713097 -0.39554036 -0.14329398 0.22389977 -0.29118095 -0.30180178 -0.12832783 -0.04783185 -0.28850408 0.23844283 0.29433543
0.15670089 -0.47051465 0.28576199 0.74967304 -0.27566713 -0.06215185 0.13513961 -0.53125681 0.47853641 0.25502291 0.22521730 -0.52386597 0.27431197 0.60979988 -0.35425787 -0.17045361 -0.10727130 -0.47174082 0.26944240 0.04087223
-0.55537293 0.16048191 -0.25445165 0.23352684 0.28871132 0.17994609 -0.06760730 -0.49013094 -0.36598205 -0.06804791 -0.54394858 0.04097260 -0.28840852 0.21521949 0.02569666 0.22528557 -0.15200409 -0.44020291 -0.38467917 0.04279387
-0.04348992 -0.29538531 0.05308853 0.15446193 0.15068423 0.30051367 -0.50548390 -0.29599181 -0.41586892 -0.44112847 -0.15224866 -0.00558450 0.03232639 -0.14288363 0.01557964 -0.03355066 -0.47573195 -0.10909410 -0.46010052 -0.34700310
0.35568432 -0.65464679 0.00073940 -0.00213205 -0.04397421 -0.08629617 -0.70583706 0.00754769 -0.52221387 -0.05625345 0.23619223 -0.51483129 -0.16311571 -0.18514177 -0.07529206 0.00130218 -0.60498326 0.02982591 -0.42771810 -0.03865567
0.39647157 0.68349263 0.38767527 0.22181550 -0.18057610 0.15886934 -0.02357632 0.29419185 0.37838512 -0.03345308 0.49060296 0.57945774 0.22738048 0.37610077 0.18746443 -0.03609409 0.22980971 0.27887765 0.14571712 0.10122353
-0.03434028 0.33007813 0.35292480 -0.37353432 0.24557271 -0.54999697 -0.02830861 -0.36791134 -0.31972629 -0.12766869 0.05682813 0.17755469 0.36567415 -0.37407862 0.31551681 -0.46204077 0.01926538 -0.24018092 -0.08294945 -0.23864271
-0.16324769 -0.66717367 -0.06669992 0.44694724 -0.06077424 0.71674775 -0.52198640 0.24240325 -0.61867564 0.30032863 -0.08114110 -0.58653359 -0.26111064 0.28508786 -0.15656554 0.62475095 -0.56438964 0.10428407 -0.56267040 0.18555973
0.21736262 0.47950583 0.04519558 0.41069500 0.28356102 -0.21753007 0.21344855 -0.12124651 0.55271830 -0.28043953 0.26135051 0.38128694 -0.00256072 0.39355889 0.30327325 -0.21196380 0.09128058 -0.14837677 0.48158036 0.08172103
0.11023123 0.46734782 0.32822060 -0.47496446 -0.10264711 0.80331765 -0.53747980 0.32769367 0.09639792 -0.14163171 -0.09456460 0.41708785 0.18661734 -0.42786813 0.14876429 0.70387627 -0.36253330 0.18480221 0.13165448 -0.21380222
0.46564331 0.52143226 0.21087816 0.31981540 0.03352395 -0.15254759 -0.03772008 -0.18645766 0.22446387 -0.35121516 0.40787486 0.40693718 0.05940918 0.30584393 0.19766384 0.11919307 0.18412319 -0.22143655 0.18577248 -0.21662504
-0.44108488 -0.50369813 -0.39427051 0.28808791 0.74439297 -0.42474391 -0.16367644 0.29778774 -0.28887736 -0.28677156 -0.25971004 -0.52348911 -0.20383872 0.23376967 0.64997158 -0.18527464 0.06079797 0.09707452 -0.22540950 -0.40547445
-0.11852637 -0.30090614 0.11546895 -0.36395757 0.73679002 0.18669789 -0.02883983 -0.05527848 0.15615309 0.12242512 -0.10369302 -0.27223489 0.18870884 -0.09354472 0.68123942 0.31270428 -0.08986232 0.22984452 0.10068884 0.14016233
-0.44315318 0.07783914 -0.31687344 0.57877827 -0.01327165 0.03111748 0.21233038 0.33690475 -0.34457031 -0.16173462 -0.34449706 -0.06670969 -0.04188924 0.50301650 0.17497721 -0.08459234 0.26554126 0.21115857 -0.07557367 -0.19888005
0.10600566 -0.48689118 -0.63170012 0.48707367 0.02975492 -0.35472805 0.30964894 0.23286696 0.40565968 0.51615361 -0.03997045 -0.29582489 -0.61215798 0.23997825 -0.01382907 -0.46294984 0.03674808 0.07193668 0.32053269 0.43911166
-0.29782473 0.17287202 0.02037165 0.03765580 0.09882703 0.13385463 0.37843863 0.11144424 -0.24924164 -0.25943511 -0.34849146 0.23256131 -0.18151505 -0.04265829 -0.03091772 0.11989836 0.34753820 -0.17538266 -0.32041027 -0.10182390
0.35570815 -0.50355704 -0.59598433 -0.12249977 -0.62520722 0.35256141 0.07372145 -0.20693098 0.32490660 -0.72947376 0.17342584 -0.53344204 -0.46356282 0.04738092 -0.51603952 0.04076958 0.01408863 -0.28428398 0.23485201 -0.65215398
0.13349875 -0.60226333 0.12888913 0.23820292 -0.48077717 0.46157158 0.12216240 0.10104012 0.17586809 0.47713081 -0.12621263 -0.43816420 0.24685126 0.03369995 -0.31163614 0.49829294 0.22052813 0.24381204 0.13723714 0.23066934
-0.12109132 -0.06040300 0.48106971 0.59705669 0.03783574 0.09452615 0.04051339 0.55609841 -0.32876540 0.62187501 0.16711703 0.03357864 0.36005408 0.52688373 -0.07810430 0.00610211 0.08086222 0.52238120 -0.22704159 0.56227369
0.42630100 -0.34340081 -0.02603583 0.30143713 -0.21258451 0.63610075 0.29650871 0.15025357 -0.34282477 0.18621000 0.42136606 -0.24487371 0.01519965 0.21002866 -0.11757001 0.52483170 0.35060808 0.15898970 -0.25953740 0.30897598
0.22733424 -0.25915587 0.63503466 -0.62857939 -0.32432555 0.26798335 -0.19603150 -0.09565886 -0.52780965 -0.36393364 -0.08545875 -0.12878473 0.51408023 -0.45917681 -0.03521378 0.24643297 -0.00164237 0.04836552 -0.41192512 -0.13736936
0.53835398 -0.48055084 0.52425709 0.18172963 -0.04578462 -0.23854664 0.79701780 -0.35001634 -0.34473459 -0.00266592 0.39520920 -0.41530642 0.49550906 0.16100670 -0.21368634 -0.25918077 0.70772538 -0.37687156 -0.25475058 -0.08583538
0.07097877 -0.63596273 -0.15040557 -0.17028496 0.52781233 -0.14585436 0.37322275 -0.14046022 -0.19279355 0.08527175 0.25224622 -0.46419515 0.07629550 0.05636736 0.36208136 -0.12934047 0.25746870 -0.21140536 0.02028184 0.22979159
-0.45672216 -0.49742599 -0.34637673 -0.10627582 -0.38361692 -0.01764316 -0.25601553 -0.29765520 0.20267829 -0.06523338 -0.25262930 -0.42094462 -0.13461812 -0.03393753 -0.26734355 0.14404108 -0.21049558 -0.26493835 0.12512979 -0.24348357
-0.01937876 0.51665110 -0.30332098 0.42946655 -0.36205614 0.24437892 -0.33600302 -0.26041995 -0.42966987 0.17857484 0.13773633 0.46906646 -0.11940132 0.18059668 -0.39877871 -0.08878310 -0.27383941 -0.06188577 -0.37560107 0.15602950
0.19375986 0.43212417 -0.18725622 -0.07473665 -0.03629832 -0.15594426 -0.17603568 -0.19150408 -0.05984876 0.28962727 -0.17233460 0.39967391 0.04937155 -0.05622281 -0.24999459 -0.23411178 -0.13615681 -0.22195124 -0.12187161 0.27680186
-0.26361944 -0.18225821 0.24744282 0.74188014 0.45956534 0.62426193 -0.41190576 0.74878719 0.34347434 0.11419655 -0.18490174 -0.21198720 0.05121292 0.60081213 0.31750643 0.45935391 -0.30836646 0.60832577 0.19146337 -0.07604583
-0.00136310 0.35090290 0.00973557 0.03001753 -0.30146935 0.03475098 0.15556720 0.65628443 -0.05039706 -0.20696546 0.26225883 0.17061029 0.26960405 -0.17371577 -0.29444954 -0.17890017 0.08730799 0.54794613 0.22761296 0.11467201
-0.08467666 0.07160051 0.10771428 0.21352960 0.44641658 0.13062719 -0.19291612 -0.01818731 -0.26465396 0.36714744 -0.12503388 0.18456003 0.21060240 0.19554730 0.35641930 0.20862274 -0.19593349 0.17341909 -0.14246254 0.39133141
-0.17312736 0.39171045 0.65759205 0.17624071 0.35876849 0.31027002 -0.18692856 -0.69663541 0.34178644 0.49554054 -0.08461654 0.18879543 0.58870322 0.16252412 0.28164787 0.37103954 -0.16820635 -0.64286629 0.19477521 0.47149018
-0.14268681 -0.00874886 0.17666818 0.33104435 0.22507944 0.73250985 0.71069264 -0.17223812 0.60893200 -0.42421551 0.08078808 0.02838042 -0.04469111 0.39362442 0.04760348 0.60773264 0.59654636 -0.25914044 0.50299971 -0.16711790
0.67953318 -0.21507891 0.46538106 0.69159171 -0.12839323 0.12941720 0.06132544 0.23453404 0.29333817 -0.13665989 0.55931065 0.00686415 0.32996532 0.59754012 -0.27404720 -0.01057989 0.06838402 0.15242269 0.09824613 -0.05276196
-0.09991159 0.08484810 -0.19055383 0.15519041 0.61968654 -0.32665380 0.70099859 -0.24885488 -0.39059273 0.16245542 -0.26541875 0.24525161 -0.19359719 0.18631044 0.55172981 -0.37207290 0.60657454 0.01604054 -0.42470629 0.06100900
-0.02956144 -0.07509340 -0.26130304 0.09513585 -0.79109098 0.64832941 0.01986394 -0.57560528 0.60028248 -0.16168986 -0.13942058 -0.26782049 -0.06554209 -0.13654050 -0.70035325 0.57865730 0.22881289 -0.44050916 0.41360203 -0.27538987
-0.60608848 0.39495406 -0.08141867 -0.47012949 0.42500764 -0.11904801 0.19566741 -0.07668107 0.16787778 0.10905871 -0.43578784 0.28027370 -0.00304897 -0.24524858 0.27628787 -0.15142442 -0.14176287 0.14168192 0.23506898 -0.08417852
-0.05074174 0.02331623 0.18626536 -0.24791875 0.43294482 0.54386759 -0.14829885 0.08972047 0.14836826 -0.43752729 0.08580713 0.09590038 0.16777235 -0.07130873 0.49286101 0.56409111 -0.06866306 0.23663881 0.23791503 -0.35998270
-0.52606516 -0.50019217 -0.02841001 0.61355099 -0.12565413 0.35174337 -0.31374246 0.20724418 -0.40578700 0.06802430 -0.38562630 -0.38132031 0.13081384 0.54927755 0.01477153 0.21297574 -0.13876209 0.35207388 -0.31117457 0.18355721
-0.33665905 -0.34583513 0.32238050 0.16716040 0.17924704 0.07604838 0.21632468 -0.49085733 -0.36337239 0.07439580 -0.31948287 -0.37139062 0.06043219 -0.15067029 -0.10004277 -0.15140578 0.03066051 -0.44876871 -0.08791594 -0.09651411
0.57142021 0.12947171 0.54181777 0.06297176 -0.54622752 0.20944073 0.21804571 -0.01359157 0.00164310 -0.00551030 0.44982740 -0.02789616 0.45881257 -0.15814837 -0.54044236 0.15608819 0.07142916 0.23654920 0.10872551 -0.08357098
0.18560574 0.32264333 0.41534406 -0.30684770 -0.12579068 0.33422756 0.21564502 -0.22356805 0.21219284 0.30701377 0.07153677 0.34861945 0.29807638 -0.32457456 0.18060909 0.06787292 0.32016817 -0.20726177 0.04787605 0.10115642
0.25530664 0.55945767 -0.15634370 0.15717763 0.23113024 0.08882623 -0.47675430 -0.59686661 0.36186986 0.49860124 -0.06717323 0.53243880 -0.20686735 0.14573026 0.30983748 0.25525754 -0.43333204 -0.42656470 0.36953133 0.30097761
-0.01537779 -0.11892574 -0.65653374 -0.16422733 0.26806915 0.47091605 -0.21996823 0.19454264 0.00396125 -0.02715023 0.15115655 -0.24566728 -0.49140654 0.15824427 0.11582723 0.43052620 -0.23387342 0.26730448 0.06113142 -0.00510060
0.23683149 0.25456758 0.01029285 0.07710997 -0.23973314 0.14103947 0.08939868 0.22297967 -0.01891004 -0.14826287 0.21793757 0.35128792 0.27993203 0.22241534 -0.27295723 0.01222916 0.19380916 0.11584968 -0.00047779 0.14364370
-0.51541708 -0.21936012 0.12887374 -0.01489421 -0.25528746 -0.18475112 -0.51113525 -0.13076139 0.12340349 -0.51690617 -0.32048700 -0.05963456 0.09988125 -0.10063043 -0.10290274 -0.30150998 -0.39033421 -0.04275694 -0.00848577 -0.36414607
-0.03535599 -0.63172382 0.57194225 -0.35675462 0.38004552 -0.65337059 0.40079809 -0.09194119 0.19511744 -0.22271300 -0.10826905 -0.48937557 0.38669844 -0.37508961 0.37904205 -0.55485774 0.29614608 0.05510511 0.26549006 -0.02841842
0.27584748 -0.15751197 -0.36794617 -0.11478177 0.13853394 0.51007754 0.14659433 0.37464328 -0.18295845 -0.16498138 0.21543720 -0.04588570 -0.11464453 0.19020119 0.00177026 0.33661848 0.08787626 0.26050259 -0.25194206 -0.23246537
0.63111034 -0.57265979 0.07494609 -0.13018873 -0.17415117 -0.52237643 -0.09047575 0.58123707 0.00646459 0.50060347 0.48501798 -0.51549534 0.22946653 -0.25472501 -0.03342778 -0.40686421 -0.18553130 0.45770608 -0.11644132 0.36447497
0.08942913 -0.13858144 0.16140423 0.03613194 -0.55842332 0.22123344 0.61352206 -0.17621150 -0.13984037 0.51723658 0.06892050 -0.22870269 0.12063930 0.05584314 -0.39012833 0.24094391 0.56218161 -0.21574062 0.11861780 0.50317218
0.51810894 0.14907562 -0.16749150 0.43435268 0.22486931 0.11993867 -0.12170992 0.39735516 0.24305835 -0.11899197 0.30554405 0.27492680 -0.03712713 0.42619671 0.29497805 0.28674296 0.17966662 0.34978102 -0.02454912 -0.13062806
-0.75552806 0.17897433 0.10344696 0.62653540 -0.16169703 0.69620181 -0.17208723 -0.55016705 0.05592396 -0.32698627 -0.65766783 -0.09589069 0.11872361 0.60924045 0.03510041 0.58156281 -0.22630508 -0.36592579 0.02285795 -0.33320243
-0.10025679 -0.08345303 0.42038763 0.26659544 0.16496374 0.45863200 0.17990886 0.43635994 -0.01260892 0.12638387 -0.06764325 -0.16934461 0.28788138 0.36365974 0.15995238 0.42115649 0.17073897 0.41362428 -0.05669672 0.10365781
-0.58418850 0.08036697 0.35111910 0.23193789 0.25728833 -0.57031071 0.56453669 0.12652255 0.06708207 0.39503173 -0.58077071 0.10827305 0.19412314 0.00996418 0.01454070 -0.47994444 0.34564393 -0.10969986 0.09835505 0.13488874
-0.08846093 0.36425923 -0.01493038 0.48943351 0.29075533 -0.08548665 -0.59203245 -0.16188141 0.57960994 0.39954567 0.19674488 0.25454662 -0.01397337 0.26996701 0.25582948 -0.10359508 -0.42802839 0.05692704 0.51818537 0.44741817
-0.08527575 -0.27630255 -0.37029974 0.03886990 -0.25177173 -0.21712327 0.24239587 0.09703996 0.73638202 0.42373943 -0.02094827 -0.04495738 -0.40406369 0.14199331 -0.30177861 0.02758350 0.00297886 -0.10304713 0.62304446 0.35465765
-0.42332530 -0.40754827 -0.62036831 -0.33046274 0.55793709 -0.09796429 -0.10243392 0.29028892 0.20178624 0.24926504 -0.25013241 -0.26179579 -0.49193312 -0.35012180 0.33932591 -0.04028094 -0.24332956 0.23596943 0.10422706 -0.06217281
-0.34041263 0.23267889 0.14513855 -0.04959368 -0.14342916 0.59951493 0.03271671 -0.01030184 -0.28630682 -0.55026481 -0.18277717 0.14288064 -0.09716911 -0.12938052 -0.00042770 0.49214812 0.13994829 0.03697344 -0.12313058 -0.44852988
0.25103260 0.25115882 -0.31905765 -0.41770252 0.16466182 -0.39177430 -0.03121686 0.31449377 0.42678452 -0.06155509 0.30765552 0.01901146 -0.05159642 -0.37704496 0.15767069 -0.14456939 0.12715954 0.12685029 0.23728550 -0.08602511
-0.16891598 -0.41089252 0.11214666 -0.13356631 0.12127659 0.40154477 0.25938143 -0.18717360 0.76250615 -0.13120642 -0.04458166 -0.36271524 -0.13083329 -0.02276688 0.10572014 0.38329131 0.35536992 -0.11437537 0.68071069 -0.03657904
0.14941723 -0.04651199 0.08431074 -0.32406303 0.34016110 0.04671948 -0.39601310 0.13610353 0.63593160 -0.41981875 0.12092378 0.09518215 0.16217718 -0.13520170 0.06727771 0.00335716 -0.25498998 -0.03736238 0.57766102 -0.29664049
0.25315823 0.69394795 -0.34978603 -0.46770969 0.30903109 -0.20666645 0.33900109 0.04192155 0.59129203 -0.05515095 0.04481258 0.52865339 -0.10564555 -0.48730564 0.06041338 0.09886237 0.15947319 -0.15244470 0.49550496 -0.13859133
0.49766986 0.06100040 0.00062764 -0.53327495 -0.53740570 -0.49097675 0.58190254 -0.57751483 -0.10595760 -0.40940595 0.29307911 0.25270337 0.17392921 -0.38453877 -0.36911273 -0.31046162 0.59023863 -0.39629824 -0.01763946 -0.21886881
0.00855025 0.19995202 -0.23677501 0.10523951 -0.64653017 -0.24624773 0.64546619 -0.13257815 -0.18945107 0.38436497 0.15159756 0.20868340 -0.29861445 0.22116949 -0.50553925 -0.26978992 0.61677584 -0.19171995 -0.23807543 0.15063376
-0.02142301 -0.06549468 0.61503475 -0.35749880 0.27560731 -0.04702479 -0.35066991 -0.12631710 -0.67577571 0.28586239 0.01438670 -0.24279540 0.58459015 -0.30871830 0.22343649 -0.03506514 -0.20070534 0.10958697 -0.56714507 0.37675388
0.77321487 -0.41967865 -0.57230190 0.38234784 0.38280285 -0.30048969 -0.13733122 -0.54428707 0.53013381 -0.05024297 0.70513428 -0.22925787 -0.46267491 0.28787385 0.26757289 -0.22169427 0.00692036 -0.33997391 0.52984614 0.13010569
-0.15931990 -0.33677845 0.16848698 -0.38630308 -0.53330152 -0.42955035 0.07274800 -0.64562725 -0.10748839 0.16936343 0.05503642 -0.09379063 0.26815353 -0.26428951 -0.38662063 -0.40158405 0.01344065 -0.48795168 -0.02459363 0.08239262
0.20003414 0.13145731 0.07784777 0.45564986 0.24847986 -0.16529296 -0.05226556 -0.18954095 -0.23334770 -0.33492788 0.14306668 -0.10943813 0.13690579 0.34809745 0.21973471 0.15315497 -0.03374995 -0.26253792 0.13187393 -0.39001331
0.39390729 -0.39182410 -0.31781416 0.23931745 -0.29347199 0.30398775 0.36112729 0.16363624 -0.10726407 -0.46409795 0.16389362 -0.20918856 -0.17777535 0.23769862 -0.36831669 0.27035988 0.13053564 0.13818380 -0.11446359 -0.40591519
0.01829873 -0.33197830 0.71365591 0.16068307 0.61805045 -0.12473667 0.25147214 0.22648066 0.25139753 0.16986638 0.18787106 -0.32796867 0.59737289 0.24401224 0.49904503 -0.14086754 0.21558960 0.08797203 -0.03894139 0.19517097
0.05714324 -0.18827711 -0.50177621 0.03663061 -0.02495347 -0.12819870 0.70371845 0.55337479 -0.01347815 -0.20891842 0.12262983 -0.06734745 -0.24944038 0.07670065 -0.18935986 0.00249432 0.60940505 0.50426810 0.06908955 0.09765434
-0.17791282 -0.41291420 0.74525519 0.06987263 -0.71651729 0.26304660 -0.42862166 -0.05379035 0.13011701 0.00634547 -0.25125976 -0.31486650 0.70948764 0.15914275 -0.59973136 0.18631342 -0.31744251 -0.16574471 0.19988085 0.15758755
-0.08581620 0.25792516 0.10382086 -0.16352365 0.19986517 0.19644048 0.04968917 -0.16032752 -0.07661204 0.36711885 -0.22031271 0.11820025 0.04750592 -0.12496117 -0.11639889 0.03314470 0.00227112 0.10690581 -0.21478332 0.28068456
-0.21783749 -0.70813214 -0.40918559 -0.06271866 -0.05801853 0.43756190 -0.06093977 0.45748910 0.17695720 -0.47876318 -0.27402177 -0.63891657 -0.30903220 0.06169036 -0.11747541 0.46879041 0.05690495 0.35908680 -0.13024308 -0.45826799
-0.01616832 0.26127833 -0.04918635 0.02601424 -0.06808750 -0.10979984 -0.10613104 -0.42695589 -0.00604307 -0.02586657 -0.14901415 -0.08777818 0.10719389 0.10536924 0.08590674 -0.12077780 -0.00831663 -0.33230774 0.00084521 0.05047710
-0.36018399 0.10077768 0.14233020 -0.72882576 -0.39127713 -0.22805786 -0.22418092 -0.48163933 0.26752506 -0.28991279 -0.37274167 -0.14535518 0.22416036 -0.58842381 -0.16084642 -0.04014613 -0.08807848 -0.47710613 -0.04664987 -0.19815962
-0.07773750 -0.23182754 -0.56228443 -0.18981204 -0.58593992 0.48919702 0.60114141 0.26568821 0.34613501 -0.13857860 -0.12812028 -0.33103408 -0.51338835 -0.11839026 -0.45871378 0.35242623 0.55544898 0.16214537 0.17428162 -0.20267613
-0.47438777 -0.02099121 -0.28276904 -0.28560009 -0.24174714 0.55583332 -0.25577908 0.34217183 0.23560078 -0.10917024 -0.37118415 -0.24234575 -0.26877952 -0.31225671 -0.01571287 0.49345479 -0.30699088 0.36278895 0.27740635 -0.01324300
0.49946856 -0.48777424 -0.06631839 0.03106714 -0.27019295 0.52661152 -0.33145043 -0.47506374 0.57445660 -0.10399036 0.44237460 -0.33673938 -0.19631291 -0.05332839 -0.22559541 0.37503472 -0.24962665 -0.47395160 0.41898729 -0.20060323
-0.29184259 -0.43459919 0.26475859 0.03771327 0.26015394 0.01231977 -0.20020337 0.20424120 0.50524493 0.35158094 -0.07094577 -0.33265386 0.19918918 -0.16594108 0.34884401 -0.02128274 -0.15263513 0.24846859 0.29078951 0.20201045
-0.09988367 0.08441307 -0.48980014 0.02602359 -0.24265770 -0.26353902 0.09244052 0.16204447 0.63883376 0.19290510 0.08423823 0.03906477 -0.31116376 0.02353585 -0.13953350 -0.08877802 0.23221869 0.01208911 0.56034627 -0.00075588
0.69267312 0.26418843 -0.64996096 -0.59810100 -0.65875170 -0.19972457 -0.48185899 -0.16893722 -0.12184801 0.38299989 0.57892758 0.09893063 -0.54538392 -0.53815683 -0.60978053 -0.28846998 -0.53795616 -0.06151874 -0.33414226 0.16709873
