7.78716330
2.63549332
4.82113417
4.34460928
5.04992401
5.87532196
2.80741346
4.02534958
4.85872298
4.31884761
4.47424814
5.33172436
4.55128417
5.80735188
3.11935366
3.89943313
2.95312198
5.84213794
4.21469744
4.77351874
2.79867557
7.11704339
6.00895611
2.83384381
4.00470056
3.24347692
4.45576042
4.35775022
6.12699085
4.01791537
4.01223159
4.63549430
5.13551384
3.92716013
7.26362869
4.03452311
6.00890888
3.57815839
6.11331742
3.88443328
3.71653990
5.73339418
2.73386908
6.88370301
4.57759453
5.31421118
3.99517042
5.45178135
6.39914134
3.84181864
3.43838794
4.41401446
2.79782339
7.26388105
4.22032052
2.55875802
6.14381667
6.78240508
5.01512215
5.54016670
7.17494720
3.93306596
3.70358695
4.99886813
3.74515968
4.50371259
3.39367488
5.65463418
3.76927487
2.33491045
3.33541989
5.87949688
2.92440864
5.84290965
4.42210954
3.78044583
7.12946402
3.16240362
4.98443354
4.94769759
4.57523047
4.65381797
3.45435192
3.21391486
4.36506134
3.60097597
5.66354604
6.45015266
4.92101997
5.10838560
7.03033274
4.40015919
3.15857669
3.56472492
4.83900431
4.30404000
5.77993856
2.06280033
5.57731901
1.66433043
5.16911648
5.43583862
4.41114645
5.14622643
3.25522250
3.19408463
8.17290455
4.06503927
5.04138303
6.09060303
3.64813839
3.36089591
3.19885788
4.67071911
4.47514905
5.90611352
2.59822041
2.43811606
2.34142232
6.57437187
3.53497490
2.70089232
4.42412197
4.35436847
3.44206091
5.26405716
3.88096853
8.78844275
6.43210902
6.61137347
2.82180157
4.52675053
5.06476067
6.82022997
5.69929029
4.24272599
4.13422131
4.23716109
5.02241704
7.04786550
5.52392316
5.04090083
5.43330456
4.53864653
5.80211885
6.34424935
3.18872997
4.05930163
7.17321569
6.12172635
6.65264819
7.46569984
7.16416719
3.20520200
5.42178701
3.66782433
2.68577022
4.64919396
6.19161308
4.26369569
6.78524872
5.94931883
5.45135966
1.65954689
3.98410025
6.26121313
2.49699540
4.59837092
4.94419791
3.13419894
3.87827506
4.26856430
