,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20,2.492833,2.4214802,2.3514056,2.2826028,2.2150655,2.1487873,2.083761,2.01998,1.9574376,1.896127,1.8360409,1.7771723,1.7195141,1.6630592,1.6078008,1.5537308,1.500843,1.4491297,1.398583,1.349197,1.3009636,1.2538757,1.2079269,1.1631088,1.1194148,1.0768377,1.0353702,0.9950055,0.95573616,0.9175547,0.88045394,0.8444269,0.80946577,0.775563,0.74271107,0.71090233,0.6801288,0.65038264,0.62165606,0.5939412,0.56723017,0.54151547,0.5167899,0.4930461,0.47027734,0.44847673,0.4276377,0.40775388,0.38881868,0.3708256,0.35376805,0.33763945,0.32243308,0.30814195,0.2947594,0.2822784,0.27069187,0.25999275,0.25017434,0.24122944,0.23315132,0.22593322,0.21956843,0.21405046,0.20937298,0.2055298,0.202515,0.20032285,0.19894786,0.19838461,0.19862814,0.19967368,0.20151663,0.20415269,0.20757762,0.21178755,0.21677867,0.2225473,0.22908989,0.23640324,0.24448374,0.25332868,0.26293468,0.27329883,0.28441858,0.29629108,0.30891377,0.32228452,0.3364008,0.35126057,0.36686212,0.3832034,0.4002828,0.41809857,0.43664956,0.4559343,0.4759516,0.4967004,0.51817954,0.5403883
21,2.3957138,2.3262146,2.2579744,2.1909864,2.125244,2.0607412,1.9974709,1.9354266,1.8746011,1.8149881,1.7565802,1.6993704,1.6433518,1.5885168,1.534859,1.4823705,1.4310443,1.3808736,1.3318508,1.2839688,1.2372206,1.1915984,1.1470963,1.1037059,1.0614204,1.020233,0.9801365,0.9411235,0.903187,0.86632,0.83051515,0.79576534,0.7620629,0.729401,0.69777143,0.66716707,0.6375799,0.60900235,0.58142656,0.5548447,0.5292493,0.5046327,0.48098755,0.45830685,0.43658373,0.41581142,0.39598358,0.3770936,0.35913512,0.34210202,0.3259878,0.31078583,0.29649,0.28309342,0.2705897,0.25897193,0.24823347,0.23836759,0.2293677,0.22122699,0.21393901,0.20749724,0.20189528,0.19712684,0.1931861,0.19006684,0.18776363,0.1862709,0.18558355,0.18569636,0.18660498,0.18830457,0.19079116,0.19406071,0.19810921,0.20293316,0.2085293,0.2148939,0.22202434,0.22991723,0.2385697,0.24797906,0.25814253,0.26905742,0.28072175,0.2931327,0.3062882,0.32018617,0.33482474,0.350202,0.36631635,0.38316607,0.40074998,0.41906667,0.43811482,0.4578934,0.4784014,0.49963796,0.5216021,0.5442932
22,2.3029583,2.2352483,2.1687782,2.1035407,2.0395298,1.9767392,1.9151621,1.8547914,1.7956209,1.7376431,1.6808515,1.6252391,1.5707985,1.5175229,1.4654051,1.4144378,1.364614,1.3159268,1.2683685,1.2219322,1.176611,1.1323972,1.0892844,1.0472647,1.0063317,0.96647775,0.92769635,0.8899802,0.8533221,0.81771517,0.7831524,0.7496263,0.71712995,0.68565595,0.6551969,0.6257454,0.5972936,0.56983423,0.54335916,0.5178611,0.49333233,0.46976545,0.4471532,0.42548835,0.40476453,0.38497475,0.36611268,0.34817198,0.33114648,0.31502992,0.2998162,0.28549898,0.27207226,0.25952947,0.24786419,0.2370702,0.22714102,0.21807021,0.20985138,0.20247811,0.19594413,0.19024336,0.1853696,0.18131694,0.1780797,0.17565215,0.17402901,0.17320508,0.17317554,0.17393567,0.17548102,0.17780752,0.18091123,0.18478847,0.1894358,0.19484991,0.20102772,0.20796624,0.21566269,0.22411439,0.2333187,0.24327317,0.2539755,0.26542342,0.2776149,0.2905478,0.30422008,0.31863016,0.33377635,0.3496571,0.36627102,0.38361675,0.40169296,0.42049885,0.44003338,0.46029538,0.4812844,0.50299966,0.5254401,0.54860556
23,2.2143738,2.148391,2.0836282,2.0200794,1.9577382,1.8965983,1.8366528,1.7778952,1.7203186,1.6639162,1.608681,1.5546064,1.501685,1.4499096,1.3992738,1.3497698,1.3013905,1.2541296,1.2079791,1.1629323,1.1189818,1.0761209,1.0343423,0.9936389,0.9540037,0.91542983,0.87791014,0.8414377,0.8060056,0.7716067,0.7382343,0.7058809,0.67453974,0.6442036,0.6148651,0.5865171,0.559152,0.53276217,0.5073402,0.48287854,0.45936975,0.4368064,0.41518146,0.39448768,0.37471858,0.35586756,0.33792824,0.32089436,0.30475998,0.2895189,0.27516523,0.26169294,0.24909599,0.23736835,0.22650383,0.21649644,0.2073399,0.19902822,0.19155523,0.18491492,0.17910124,0.17410836,0.16993055,0.16656207,0.16399756,0.16223171,0.16125944,0.16107598,0.1616767,0.16305727,0.1652135,0.16814172,0.17183828,0.17629978,0.18152317,0.18750547,0.19424382,0.20173566,0.20997861,0.21897025,0.22870825,0.2391904,0.2504149,0.2623796,0.2750828,0.28852275,0.3026976,0.3176064,0.33324733,0.34961915,0.3667209,0.38455126,0.40310937,0.4223945,0.44240576,0.46314234,0.48460388,0.5067899,0.52969956,0.5533327
24,2.129777,2.06546,2.0023441,1.940424,1.8796923,1.8201435,1.7617702,1.7045665,1.6485255,1.5936401,1.5399035,1.487309,1.4358497,1.3855183,1.3363076,1.2882111,1.2412214,1.1953312,1.1505339,1.1068223,1.064189,1.0226271,0.98213017,0.9426902,0.90430105,0.8669553,0.83064616,0.79536676,0.76111007,0.7278694,0.69563764,0.6644081,0.6341736,0.6049272,0.57666165,0.5493698,0.52304447,0.49767816,0.47326347,0.44979304,0.4272595,0.40565568,0.38497442,0.36520886,0.34635234,0.3283984,0.31134078,0.29517344,0.2798904,0.2654858,0.2519538,0.23928861,0.22748451,0.21653566,0.20643616,0.19718026,0.18876213,0.18117592,0.17441583,0.16847616,0.16335118,0.15903541,0.15552339,0.15280977,0.15088946,0.14975744,0.14940909,0.14983976,0.15104525,0.15302151,0.1557648,0.15927164,0.16353871,0.16856298,0.17434174,0.18087219,0.18815193,0.19617875,0.20495038,0.21446475,0.22472002,0.23571417,0.24744567,0.2599128,0.273114,0.2870479,0.30171293,0.31710806,0.3332324,0.35008442,0.36766356,0.38596892,0.4049998,0.42475536,0.44523537,0.46643898,0.4883661,0.51101613,0.534389,0.5584845
25,2.0489917,1.986281,1.9247535,1.8644031,1.805223,1.7472074,1.6903492,1.6346424,1.58008,1.5266554,1.4743618,1.4231919,1.3731394,1.324197,1.276358,1.2296147,1.1839607,1.1393889,1.095892,1.0534633,1.0120956,0.97178185,0.93251526,0.89428854,0.8570951,0.820928,0.78578043,0.7516452,0.7185158,0.6863855,0.65524733,0.6250944,0.59592,0.56771725,0.54047894,0.5141983,0.488868,0.46448094,0.44102988,0.41850758,0.39690667,0.37622023,0.35644123,0.3375629,0.31957865,0.30248216,0.2862673,0.27092817,0.2564589,0.24285373,0.23010714,0.2182135,0.20716725,0.1969629,0.18759483,0.1790576,0.17134556,0.1644533,0.15837531,0.15310614,0.14864048,0.14497316,0.142099,0.14001301,0.13871038,0.13818657,0.13843703,0.13945767,0.14124453,0.14379391,0.14710236,0.15116665,0.15598391,0.16155134,0.16786651,0.17492701,0.18273076,0.19127572,0.20055994,0.21058193,0.22133957,0.23283175,0.24505678,0.2580135,0.27170032,0.28611654,0.30126065,0.3171319,0.33372945,0.3510524,0.36910006,0.38787204,0.40736753,0.42758626,0.44852808,0.47019243,0.4925791,0.5156882,0.5395192,0.56407225
26,1.9718478,1.9106865,1.8506906,1.7918531,1.7341684,1.6776303,1.6222318,1.5679667,1.5148284,1.4628104,1.4119053,1.362107,1.3134084,1.2658024,1.2192823,1.173841,1.1294712,1.0861667,1.0439199,1.0027242,0.9625722,0.9234572,0.8853724,0.84831065,0.8122651,0.77722913,0.7431958,0.71015835,0.67811,0.6470441,0.61695397,0.5878328,0.5596741,0.5324708,0.5062163,0.48090354,0.45652568,0.4330758,0.41054654,0.3889311,0.36822224,0.34841314,0.32949698,0.31146693,0.29431674,0.27804017,0.26263112,0.24808379,0.23439261,0.22155192,0.20955643,0.19840069,0.18807945,0.17858738,0.16991922,0.16206972,0.15503371,0.14880592,0.14338124,0.13875458,0.13492095,0.13187543,0.12961324,0.12812963,0.12742034,0.1274809,0.12830734,0.12989575,0.13224249,0.13534418,0.13919783,0.14380033,0.14914928,0.15524213,0.16207665,0.16965078,0.17796272,0.18701085,0.19679338,0.20730895,0.21855617,0.23053375,0.2432405,0.25667527,0.27083722,0.28572538,0.30133885,0.31767708,0.33473915,0.35252482,0.3710335,0.39026493,0.4102186,0.43089452,0.4522924,0.47441202,0.49725372,0.5208174,0.54510283,0.5701103
27,1.8981833,1.8385159,1.7799959,1.7226173,1.6663737,1.6112591,1.5572667,1.5043904,1.4526238,1.4019598,1.3523921,1.3039136,1.256518,1.2101979,1.1649468,1.1207575,1.0776231,1.0355369,0.99449176,0.9544809,0.91549706,0.8775337,0.84058386,0.80464053,0.7696969,0.73574656,0.70278233,0.6707978,0.6397862,0.609741,0.58065546,0.55252314,0.5253374,0.49909163,0.47377908,0.44939315,0.42592698,0.40337384,0.3817268,0.3609789,0.34112346,0.32215357,0.30406258,0.28684396,0.2704915,0.25499904,0.24036078,0.22657098,0.21362424,0.20151514,0.19023842,0.179789,0.17016181,0.16135184,0.15335408,0.14616355,0.13977532,0.1341846,0.12938654,0.12537633,0.12214931,0.11970096,0.11802676,0.117122486,0.11698392,0.117607206,0.1189885,0.12112429,0.12401132,0.1276465,0.13202709,0.13715044,0.14301418,0.14961629,0.15695478,0.16502793,0.17383412,0.18337184,0.19363984,0.20463699,0.21636198,0.22881393,0.24199185,0.255895,0.27052248,0.28587383,0.30194828,0.31874537,0.33626503,0.35450643,0.3734697,0.39315462,0.41356093,0.4346889,0.45653844,0.4791096,0.50240254,0.5264175,0.5511548,0.57661444
28,1.8278428,1.7696159,1.7125195,1.6565464,1.6016916,1.5479487,1.4953113,1.4437728,1.3933271,1.3439672,1.2956867,1.2484792,1.2023374,1.1572547,1.1132244,1.0702393,1.0282929,0.9873783,0.9474881,0.90861607,0.8707547,0.8338977,0.7980378,0.7631685,0.729283,0.6963743,0.66443604,0.6334616,0.60344434,0.5743777,0.54625535,0.5190706,0.49281722,0.46748865,0.44307846,0.41957992,0.39698672,0.375292,0.35448927,0.33457178,0.31553292,0.29736593,0.28006458,0.2636224,0.24803323,0.23329118,0.21939063,0.20632595,0.19409187,0.18268326,0.17209496,0.16232225,0.15336017,0.14520401,0.13784905,0.13129058,0.1255241,0.12054491,0.11634862,0.11293076,0.11028697,0.108413056,0.10730488,0.10695854,0.10737016,0.10853617,0.110453136,0.1131178,0.11652729,0.12067884,0.12556991,0.13119827,0.13756183,0.14465876,0.15248741,0.1610463,0.17033409,0.18034956,0.19109167,0.20255953,0.2147522,0.22766884,0.2413089,0.25567156,0.2707567,0.28656355,0.30309188,0.32034153,0.33831215,0.35700375,0.37641636,0.39655006,0.4174049,0.43898088,0.46127862,0.48429805,0.5080397,0.53250396,0.557691,0.5836016
29,1.760679,1.703841,1.6481162,1.5934988,1.5399827,1.4875617,1.4362296,1.3859798,1.3368065,1.2887027,1.2416618,1.1956773,1.1507425,1.1068506,1.0639951,1.0221686,0.9813647,0.9415765,0.90279686,0.86501926,0.8282367,0.7924423,0.7576296,0.72379136,0.6909214,0.6590128,0.628059,0.59805363,0.56899,0.54086185,0.5136627,0.4873863,0.46202645,0.43757665,0.41403067,0.39138222,0.36962485,0.34875223,0.32875782,0.30963528,0.29137808,0.27397987,0.25743437,0.24173547,0.22687715,0.21285379,0.19965972,0.18728964,0.17573844,0.16500111,0.15507291,0.14594905,0.13762505,0.13009633,0.123358466,0.11740715,0.11223802,0.107846804,0.10422936,0.101381615,0.09929952,0.097979225,0.09741686,0.09760894,0.0985519,0.10024248,0.10267761,0.10585445,0.10977023,0.114422664,0.119809434,0.12592863,0.1327784,0.14035729,0.1486638,0.15769681,0.16745512,0.17793784,0.18914409,0.20107329,0.21372458,0.22709757,0.24119195,0.25600702,0.2715426,0.28779867,0.30477497,0.32247153,0.34088838,0.36002547,0.3798833,0.40046182,0.42176163,0.4437831,0.4665264,0.48999232,0.5141811,0.5390934,0.5647296,0.5910905
30,1.6965501,1.6410519,1.5866504,1.5333395,1.4811136,1.4299667,1.3798925,1.3308848,1.282937,1.2360429,1.1901958,1.1453893,1.1016165,1.0588708,1.0171454,0.9764336,0.9367285,0.8980234,0.8603114,0.82358575,0.7878397,0.7530663,0.7192592,0.6864113,0.6545163,0.62356746,0.5935585,0.5644826,0.5363338,0.50910556,0.48279172,0.45738614,0.43288264,0.40927505,0.3865572,0.36472315,0.34376657,0.3236813,0.30446118,0.28609997,0.26859146,0.25192955,0.2361081,0.22112128,0.20696327,0.19362849,0.18111168,0.16940756,0.15851128,0.14841807,0.13912328,0.13062248,0.12291132,0.11598557,0.10984105,0.104473665,0.09987945,0.096054435,0.09299478,0.0906967,0.08915654,0.08837068,0.088335775,0.08904849,0.090505674,0.09270442,0.09564194,0.09931566,0.10372327,0.10886264,0.114731856,0.12132922,0.12865323,0.13670258,0.14547615,0.15497285,0.16519201,0.17613278,0.18779461,0.2001769,0.2132794,0.22710162,0.24164347,0.2569046,0.2728852,0.28958526,0.30700463,0.32514387,0.34400278,0.36358196,0.3838818,0.40490288,0.42664528,0.44911003,0.47229767,0.49620867,0.5208438,0.546204,0.5722895,0.5991015
31,1.6353235,1.581117,1.5279914,1.4759407,1.4249592,1.3750405,1.3261784,1.2783673,1.2316008,1.1858718,1.1411744,1.0975021,1.054848,1.0132052,0.97256756,0.932928,0.8942798,0.8566164,0.8199307,0.7842162,0.74946606,0.71567374,0.6828325,0.65093553,0.61997646,0.5899489,0.56084645,0.53266263,0.5053912,0.4790262,0.4535613,0.42899057,0.40530813,0.38250786,0.36058384,0.33953026,0.31934118,0.3000105,0.28153244,0.26390094,0.24710998,0.23115373,0.21602643,0.20172226,0.18823577,0.17556158,0.16369449,0.15262961,0.14236216,0.13288759,0.124201514,0.116299644,0.10917798,0.10283245,0.097259246,0.09245451,0.088414535,0.08513571,0.08261448,0.0808474,0.07983112,0.07956238,0.08003812,0.081255384,0.08321133,0.085903354,0.08932898,0.09348605,0.098372474,0.10398644,0.11032631,0.11739065,0.12517822,0.13368802,0.14291906,0.15287063,0.1635421,0.17493299,0.18704288,0.19987154,0.21341866,0.22768417,0.24266815,0.25837046,0.27479133,0.29193115,0.3097899,0.3283683,0.3476665,0.36768523,0.38842493,0.40988654,0.43207046,0.4549778,0.47860894,0.502965,0.5280468,0.55385536,0.58039117,0.60765547
32,1.5768719,1.523912,1.4720173,1.4211816,1.3713996,1.3226652,1.274972,1.2283142,1.1826854,1.1380793,1.0944891,1.051909,1.0103316,0.96975076,0.93015957,0.8915518,0.85392004,0.81725824,0.7815593,0.7468167,0.7130236,0.68017346,0.64825994,0.617276,0.58721566,0.55807245,0.52983993,0.50251204,0.47608256,0.45054555,0.42589504,0.40212506,0.37922993,0.35720387,0.3360411,0.31573594,0.2962827,0.2776756,0.25990915,0.2429774,0.22687471,0.2115955,0.19713414,0.1834852,0.17064331,0.15860344,0.14736052,0.13690986,0.12724695,0.118367374,0.11026704,0.10294187,0.09638807,0.090601854,0.08557964,0.081317924,0.07781324,0.07506226,0.07306178,0.07180865,0.07129985,0.07153247,0.0725037,0.07421099,0.07665174,0.07982374,0.08372487,0.08835315,0.093706824,0.099784404,0.10658453,0.11410604,0.12234786,0.13130929,0.14098962,0.1513883,0.16250494,0.1743392,0.18689096,0.20016012,0.21414661,0.2288506,0.2442722,0.26041162,0.2772693,0.29484564,0.3131411,0.33215624,0.35189185,0.3723485,0.39352703,0.41542846,0.43805343,0.4614031,0.48547834,0.5102802,0.5358097,0.56206816,0.5890561,0.61677516
33,1.5210755,1.4693184,1.4186109,1.3689475,1.3203225,1.2727299,1.2261635,1.1806173,1.136085,1.0925603,1.0500369,1.0085082,0.9679676,0.92840874,0.8898249,0.85220927,0.81555545,0.7798567,0.7451061,0.7112976,0.678424,0.6464791,0.6154566,0.5853496,0.55615205,0.5278578,0.5004604,0.4739539,0.4483323,0.42358977,0.39972055,0.37671882,0.35457915,0.33329582,0.31286335,0.29327628,0.27452916,0.25661653,0.2395329,0.22327293,0.207831,0.19320185,0.17938018,0.16636068,0.15413837,0.14270832,0.13206574,0.12220612,0.11312521,0.1048188,0.09728296,0.090513915,0.084508084,0.079261914,0.074772134,0.07103543,0.068048716,0.06580892,0.06431316,0.06355855,0.06354242,0.06426215,0.06571528,0.06789954,0.07081273,0.07445286,0.07881813,0.08390689,0.08971767,0.09624925,0.10350055,0.11147062,0.120158754,0.1295643,0.13968688,0.15052617,0.16208193,0.17435402,0.18734254,0.20104754,0.21546918,0.23060775,0.24646367,0.2630372,0.2803291,0.29833987,0.31707004,0.33652073,0.35669267,0.37758654,0.39920375,0.42154494,0.44461146,0.46840435,0.492925,0.5181742,0.54415375,0.5708643,0.59830713,0.62648374
34,1.4678206,1.4172238,1.3676622,1.3191297,1.2716205,1.2251289,1.1796486,1.1351738,1.0916983,1.0492157,1.0077193,0.9672033,0.9276609,0.8890856,0.8514706,0.81480974,0.77909607,0.7443234,0.7104846,0.6775736,0.6455838,0.6145085,0.58434176,0.555077,0.5267079,0.49922863,0.47263297,0.44691497,0.4220689,0.39808908,0.3749698,0.35270554,0.331291,0.31072068,0.29098934,0.2720918,0.25402278,0.23677707,0.22034949,0.20473486,0.189928,0.1759238,0.16271722,0.1503033,0.13867721,0.12783425,0.11776993,0.108479954,0.0999602,0.09220674,0.08521589,0.07898408,0.07350795,0.068784244,0.06480987,0.06158188,0.05909738,0.057353675,0.056348074,0.056078084,0.056541275,0.0577354,0.059658304,0.062307954,0.0656825,0.06978028,0.07459979,0.080139644,0.086398676,0.09337595,0.10107057,0.10948193,0.11860951,0.1284529,0.13901187,0.15028626,0.16227627,0.17498168,0.18840283,0.20254007,0.21739364,0.23296402,0.24925178,0.2662575,0.28398192,0.3024259,0.32159016,0.34147584,0.36208382,0.38341543,0.40547168,0.4282539,0.45176324,0.47600126,0.5009693,0.5266685,0.5531005,0.58026665,0.6081681,0.6368065
35,1.4169991,1.3675226,1.3190665,1.2716248,1.2251918,1.1797619,1.1353288,1.0918866,1.0494294,1.0079504,0.9674435,0.9279024,0.8893206,0.8516918,0.8150092,0.7792666,0.7444571,0.7105746,0.67761236,0.64556414,0.6144233,0.5841836,0.554839,0.52638304,0.4988097,0.47211304,0.44628727,0.42132658,0.39722523,0.37397778,0.3515787,0.33002275,0.3093047,0.28941944,0.27036178,0.25212687,0.23470959,0.21810505,0.20230837,0.18731457,0.17311877,0.15971616,0.1471019,0.13527131,0.124219805,0.11394298,0.10443653,0.09569636,0.08771863,0.08049961,0.074035816,0.06832393,0.063360855,0.05914355,0.05566918,0.052935053,0.05093857,0.04967725,0.049148805,0.049350966,0.050281618,0.051938795,0.054320633,0.057425447,0.06125171,0.065798014,0.07106311,0.07704594,0.08374562,0.09116143,0.09929278,0.10813923,0.117700584,0.12797654,0.13896713,0.1506724,0.16309264,0.17622796,0.19007877,0.2046456,0.21992885,0.23592913,0.2526474,0.2700841,0.28824043,0.3071173,0.32671565,0.34703672,0.36808175,0.389852,0.41234905,0.4355741,0.4595285,0.4842143,0.5096327,0.53578514,0.56267345,0.5902992,0.6186638,0.647769
36,1.3685082,1.320113,1.2727237,1.2263341,1.1809393,1.1365329,1.0931093,1.0506623,1.0091859,0.9686738,0.92911965,0.8905174,0.8528602,0.81614214,0.7803565,0.7454971,0.71155715,0.67853063,0.6464108,0.61519176,0.58486676,0.55543,0.5268753,0.4991964,0.47238758,0.44644296,0.42135686,0.39712358,0.3737378,0.35119402,0.3294871,0.30861193,0.28856346,0.26933682,0.25092706,0.23332955,0.21653946,0.20055214,0.18536285,0.17096704,0.15736005,0.14453726,0.13249421,0.121226415,0.11072959,0.100999504,0.092032135,0.08382366,0.07637037,0.069668844,0.0637158,0.058508113,0.054042935,0.050317466,0.047329143,0.045075506,0.04355424,0.04276316,0.042700186,0.0433634,0.04475096,0.0468612,0.049692556,0.05324361,0.05751314,0.06250002,0.06820331,0.07462221,0.08175608,0.08960448,0.09816706,0.10744357,0.117434025,0.12813842,0.13955696,0.1516898,0.16453743,0.17810014,0.19237849,0.2073732,0.22308488,0.23951429,0.25666237,0.27453005,0.29311854,0.31242877,0.33246207,0.35321987,0.3747036,0.39691466,0.41985467,0.44352525,0.4679281,0.49306497,0.51893765,0.54554766,0.57289684,0.60098726,0.6298202,0.6593977
37,1.3222497,1.2748978,1.2285379,1.1831635,1.1387697,1.0953505,1.0528997,1.0114118,0.9708804,0.93129927,0.89266264,0.85496396,0.81819695,0.78235507,0.74743235,0.71342236,0.6803186,0.6481151,0.6168054,0.58638334,0.5568426,0.5281775,0.50038195,0.47344995,0.4473758,0.42215395,0.39777878,0.37424484,0.35154694,0.3296799,0.30863866,0.28841838,0.2690142,0.2504215,0.23263554,0.21565185,0.19946599,0.18407343,0.1694698,0.15565078,0.14261186,0.1303489,0.11885758,0.10813368,0.098173186,0.0889721,0.080526665,0.072833255,0.065888435,0.05968895,0.054231767,0.049514014,0.045533042,0.042286314,0.03977149,0.037986383,0.036928922,0.036597192,0.0369894,0.03810389,0.03993912,0.042493675,0.045766316,0.049755923,0.0544615,0.05988221,0.06601745,0.072866626,0.0804294,0.08870553,0.09769488,0.10739752,0.11781357,0.12894328,0.14078693,0.15334511,0.16661815,0.18060677,0.19531155,0.21073334,0.22687304,0.24373145,0.2613099,0.27960914,0.29863074,0.31837597,0.33884606,0.36004278,0.38196772,0.40462244,0.4280088,0.45212865,0.47698367,0.50257605,0.5289076,0.5559803,0.5837961,0.61235696,0.64166456,0.6717211
38,1.2781302,1.231785,1.186418,1.1420228,1.0985942,1.0561264,1.0146134,0.97404945,0.9344284,0.8957442,0.85799074,0.821162,0.78525126,0.7502528,0.71616024,0.6829673,0.6506679,0.61925584,0.588725,0.55906934,0.53028274,0.5023595,0.47529387,0.44907993,0.42371228,0.39918548,0.37549412,0.352633,0.33059698,0.30938122,0.28898084,0.26939112,0.25060758,0.23262566,0.21544094,0.19904928,0.18344624,0.16862772,0.15458961,0.14132772,0.12883796,0.1171163,0.10615876,0.09596142,0.08652045,0.07783215,0.06989296,0.062699504,0.056248575,0.05053716,0.04556243,0.041321754,0.037812687,0.035032947,0.03298043,0.031653196,0.031049442,0.03116749,0.032005835,0.033563063,0.035837926,0.038829308,0.042536188,0.046957783,0.05209335,0.057942335,0.064504355,0.07177914,0.07976651,0.08846653,0.09787932,0.10800504,0.11884417,0.13039698,0.14266407,0.15564607,0.1693436,0.18375744,0.19888848,0.2147376,0.2313058,0.24859416,0.26660407,0.2853366,0.3047933,0.32497576,0.3458853,0.36752412,0.3898936,0.41299567,0.43683252,0.46140602,0.48671827,0.5127714,0.53956765,0.56710887,0.59539753,0.62443566,0.65422505,0.68476814
39,1.2360588,1.1906855,1.1462761,1.1028253,1.0603273,1.0187768,0.97816724,0.93849355,0.89974934,0.86192876,0.82502574,0.7890343,0.753948,0.719761,0.6864672,0.65406036,0.6225345,0.59188384,0.5621021,0.5331836,0.50512236,0.47791287,0.4515494,0.42602637,0.40133858,0.37748072,0.35444757,0.3322342,0.3108357,0.29024732,0.27046454,0.25148275,0.23329769,0.2159051,0.19930075,0.18348064,0.16844074,0.1541771,0.14068581,0.12796304,0.1160049,0.10480763,0.09436751,0.084680855,0.0757441,0.0675538,0.060106643,0.053399473,0.047429293,0.04219334,0.03768901,0.033913877,0.03086574,0.02854255,0.026942434,0.026063696,0.02590476,0.026464231,0.02774084,0.029733483,0.032441117,0.03586293,0.039998174,0.044846304,0.050406866,0.056679577,0.06366431,0.07136099,0.07976977,0.08889088,0.09872465,0.10927151,0.120532,0.13250676,0.14519642,0.15860187,0.17272381,0.18756324,0.2031211,0.21939848,0.23639667,0.25411674,0.27256024,0.2917285,0.3116232,0.33224607,0.35359877,0.37568334,0.3985017,0.42205587,0.44634816,0.47138086,0.49715587,0.523676,0.55094326,0.57896006,0.6077289,0.63725203,0.66753155,0.69856966
40,1.1959496,1.1515133,1.1080279,1.0654876,1.0238869,0.9832202,0.9434816,0.90466547,0.866766,0.8297771,0.79369277,0.7585074,0.7242146,0.69080865,0.65828353,0.62663317,0.5958519,0.5659337,0.53687286,0.50866383,0.48130068,0.45477805,0.42909062,0.40423286,0.38019976,0.35698622,0.33458737,0.31299827,0.29221436,0.27223116,0.25304422,0.23464926,0.2170422,0.20021893,0.18417554,0.16890824,0.1544132,0.14068675,0.12772523,0.11552498,0.10408243,0.09339405,0.08345639,0.07426601,0.065819606,0.058113933,0.05114595,0.044912726,0.039411508,0.034639727,0.030595027,0.02727521,0.024678282,0.022802424,0.021646012,0.021207567,0.021485783,0.022479486,0.02418768,0.026609479,0.029744146,0.033591103,0.03814987,0.043420166,0.04940179,0.056094717,0.06349906,0.071614996,0.08044292,0.08998327,0.10023655,0.11120344,0.12288474,0.13528106,0.14839342,0.16222268,0.17676987,0.19203609,0.20802228,0.22473004,0.24216035,0.2603147,0.27919483,0.29880214,0.31913856,0.34020588,0.362006,0.38454124,0.40781364,0.43182552,0.45657924,0.48207724,0.508322,0.53531605,0.563062,0.5915623,0.62081957,0.6508363,0.68161476,0.7131578
41,1.1577185,1.1141865,1.0715925,1.02993,0.98919415,0.9493794,0.91048,0.87248987,0.8354041,0.79921603,0.7639203,0.72951114,0.69598234,0.6633282,0.6315432,0.600621,0.5705565,0.54134375,0.51297694,0.485451,0.4587602,0.4328993,0.4078631,0.38364646,0.36024448,0.33765227,0.31586513,0.2948785,0.27468786,0.25528902,0.23667777,0.21884997,0.20180185,0.18552949,0.17002918,0.15529734,0.14133044,0.12812494,0.115677476,0.10398465,0.093043104,0.08284956,0.07340079,0.06469362,0.056725003,0.04949192,0.04299158,0.037221264,0.03217847,0.027860846,0.024266247,0.021392709,0.019238459,0.017801918,0.01708167,0.017076481,0.017785264,0.019207122,0.02134126,0.024187084,0.027744088,0.032011937,0.03699044,0.042679526,0.049079277,0.056189902,0.06401172,0.07254524,0.08179096,0.09174962,0.102421924,0.11380871,0.12591094,0.13872951,0.15226549,0.16651994,0.18149406,0.19718903,0.21360616,0.23074676,0.24861248,0.2672047,0.2865252,0.30657578,0.3273585,0.34887528,0.3711282,0.3941198,0.4178523,0.44232816,0.46755028,0.49352092,0.5202428,0.547719,0.5759521,0.6049445,0.6346995,0.66521966,0.6965073,0.7285655
42,1.1212857,1.078626,1.0368912,0.99607533,0.9561732,0.91717964,0.87908864,0.84189487,0.8055927,0.7701764,0.73564017,0.7019785,0.6691854,0.63725555,0.60618323,0.57596266,0.54658854,0.5180553,0.49035734,0.4634898,0.43744695,0.412224,0.3878159,0.36421773,0.3414247,0.3194323,0.29823598,0.27783132,0.2582142,0.23938046,0.22132619,0.20404744,0.18754065,0.17180218,0.15682851,0.14261627,0.12916212,0.11646278,0.1045151,0.0933159,0.08286211,0.073150635,0.06417852,0.055942826,0.048440717,0.041669473,0.03562647,0.030309271,0.025715582,0.021843268,0.018690424,0.016255295,0.014536338,0.013532186,0.013241667,0.013663767,0.01479764,0.016642608,0.019198144,0.02246385,0.026439518,0.031125028,0.03652042,0.042625926,0.049441822,0.056968544,0.06520671,0.07415698,0.08382015,0.094197094,0.10528877,0.1170962,0.12962049,0.14286278,0.15682423,0.17150605,0.18690968,0.20303641,0.21988758,0.23746487,0.25576994,0.27480438,0.2945701,0.31506905,0.3363035,0.35827556,0.38098758,0.4044422,0.42864183,0.45358917,0.47928727,0.5057388,0.5329465,0.56091386,0.58964336,0.6191382,0.6494011,0.6804353,0.71224344,0.7448285
