x0,x1,min_eig
-5.789473684210526550e-01,-7.894736842105263275e-01,-5.361046791076660156e-01
-4.736842105263158187e-01,-7.894736842105263275e-01,-5.973528027534484863e-01
-3.684210526315789824e-01,-7.894736842105263275e-01,-5.736618041992187500e-01
-2.631578947368421462e-01,-7.894736842105263275e-01,-5.087900161743164062e-01
-1.578947368421053099e-01,-7.894736842105263275e-01,-4.377907216548919678e-01
-5.263157894736847364e-02,-7.894736842105263275e-01,-3.701387047767639160e-01
5.263157894736836262e-02,-7.894736842105263275e-01,-2.716501057147979736e-01
1.578947368421053099e-01,-7.894736842105263275e-01,-1.390075236558914185e-01
2.631578947368420351e-01,-7.894736842105263275e-01,-4.818807914853096008e-02
6.842105263157893802e-01,-7.894736842105263275e-01,-5.405570507049560547e+00
7.894736842105261054e-01,-7.894736842105263275e-01,-1.314658260345458984e+01
8.947368421052630527e-01,-7.894736842105263275e-01,-4.231643676757812500e+00
1.000000000000000000e+00,-7.894736842105263275e-01,-3.515259742736816406e+00
-1.000000000000000000e+00,-6.842105263157894912e-01,-7.106214046478271484e+00
-8.947368421052631637e-01,-6.842105263157894912e-01,-1.549890041351318359e-01
-7.894736842105263275e-01,-6.842105263157894912e-01,-5.126633644104003906e+00
-6.842105263157894912e-01,-6.842105263157894912e-01,-2.010761022567749023e+00
-5.789473684210526550e-01,-6.842105263157894912e-01,-5.460898876190185547e-01
-4.736842105263158187e-01,-6.842105263157894912e-01,-6.043941378593444824e-01
-3.684210526315789824e-01,-6.842105263157894912e-01,-5.974870920181274414e-01
-2.631578947368421462e-01,-6.842105263157894912e-01,-5.388516187667846680e-01
-1.578947368421053099e-01,-6.842105263157894912e-01,-4.730525612831115723e-01
-5.263157894736847364e-02,-6.842105263157894912e-01,-3.840816020965576172e-01
5.263157894736836262e-02,-6.842105263157894912e-01,-2.545180022716522217e-01
1.578947368421053099e-01,-6.842105263157894912e-01,-1.592884361743927002e-01
2.631578947368420351e-01,-6.842105263157894912e-01,-1.298198252916336060e-01
3.684210526315787604e-01,-6.842105263157894912e-01,-6.623723357915878296e-02
4.736842105263157077e-01,-6.842105263157894912e-01,-3.635063171386718750e-01
5.789473684210526550e-01,-6.842105263157894912e-01,-2.908234596252441406e+00
